,country_region_code,country_region,prsn_wr_rs,prsn_wr_ps,prsn_rs_ps,prsn_ps_dt,spmn_wr_rs,spmn_wr_ps,spmn_rs_ps,spmn_ps_dt,kdll_wr_rs,kdll_wr_ps,kdll_rs_ps,kdll_ps_dt,population_2019
20, 4541,Belarus,-0.005622537041401242,-0.45336784453236123,-0.5142113340528192,0.9555168583970189,-0.050042556766971655,-0.4708077486907095,-0.5857231351276636,0.9968658850346815,-0.05272208655331018,-0.37208101616430067,-0.4457552337959528,0.9846762214143955,9466856.0
21, 4776,Belize,-0.9589868032300191,-0.04817943880772103,-0.031101480206757882,0.9886765914751829,-0.9405844208288184,-0.08357804902946836,0.03639773951614395,0.9231495447596275,-0.8296960593010174,-0.03984476315547934,-0.02362924335613985,0.8535686608381052,390353.0
22, 5001,Canada,-0.8840745498524322,-0.15104674873729315,-0.19903044771275769,0.9759222085776428,-0.8927768811691442,0.23804211594125815,-0.3042068045746104,0.9996334059203843,-0.7583323480685531,0.32073412222798703,-0.35786242009497304,0.9960945826058646,37589262.0
23, 5236,Switzerland,-0.8113651496308738,-0.12276000270696705,-0.238768058079135,0.9187387465541567,-0.7798567160636489,0.15090455820756865,-0.3995308567873752,0.9997410052431992,-0.6212562765293682,0.18275218872525018,-0.3974520553871203,0.995982684035618,8574832.0
24, 5471,Côte d'Ivoire,-0.8342281306335915,0.06987118217060476,-0.3092753142050349,0.9942072926140657,-0.7518254454141914,-0.06995764255107963,-0.1295059022120569,0.996956883082089,-0.6109417696839642,-0.030095693785520385,-0.17122926187799847,0.9799670398528506,
25, 5706,Chile,-0.9568190706076957,-0.2626899191660107,0.2606697930311974,0.9841463035020063,-0.881174184847762,0.006557511594763864,0.09678453770396302,0.9983514547008338,-0.7461888064696608,0.10461378807454488,0.02749649234842575,0.9899400031314081,18952038.0
26, 5941,Cameroon,-0.672261291414084,-0.13399275193290233,-0.23555409335051658,0.9874938849491326,-0.6678235071330856,-0.23387155133195356,-0.1135549917468557,0.9978067559943652,-0.5456629732098149,-0.17869325303390377,-0.15532151062740313,0.9850410855172591,25876380.0
27, 6176,Colombia,-0.9861542657620971,0.11529717477652747,-0.16942467595865449,0.9996464274296386,-0.9647264208456926,0.16563475517854648,-0.19548535380655335,0.9986145897359648,-0.8764824486396698,0.2655626550845096,-0.3078789583788081,0.992271120004802,50339443.0
28, 6411,Costa Rica,-0.9680830502553334,-0.20831771304623867,0.06375066494512312,0.9957798567140804,-0.8312381063898837,-0.31074797196939924,0.08463399726082192,0.9978262183410841,-0.6924253669743519,-0.20258797562332315,0.03338935636006424,0.9803798244501107,5047561.0
29, 6646,Cape Verde,-0.8913088601603518,-0.10755957315249892,-0.23016313454252357,0.9973717342166688,-0.6735320005961977,-0.17002005047750457,-0.1403601264575113,0.9970794000059443,-0.5282627603841552,-0.14912815148437655,-0.23841643692599337,0.9789096591589524,
30, 6848,Czechia,-0.7776124993633883,0.1556038665593686,-0.31017124357694015,0.8385977087172907,-0.637606554547436,0.11352403999655676,-0.43351766274214293,0.9982802144271167,-0.4969018934968444,0.13480181571572258,-0.4049962765043309,0.9875112785155946,
31, 7083,Germany,-0.848505110814214,-0.11927118466939315,-0.22433949344288565,0.9490126183462004,-0.8055259265953357,0.12710247997721527,-0.36316245254143986,0.9996585264867771,-0.6575225750937117,0.15417600385104188,-0.41323117740840337,0.9965635015659936,83132799.0
32, 7318,Denmark,-0.8064099551096345,0.11815551781497358,-0.4098099089355376,0.8713399233170374,-0.8100774626381096,0.14856635068935892,-0.3447277536051948,0.9990589919667998,-0.6390304148933401,0.18091628289584286,-0.3307078900776426,0.9903730497353272,5818553.0
